132	0.940986671	0.361334223	268
133	0.665700282	0.356924121	272
134	0.716111728	0.35196005	276
135	0.565502988	0.349052116	280
136	0.627175165	0.344354293	284
137	0.692656368	0.341799133	289
138	0.828573297	0.338249196	293
139	0.738180612	0.334867823	297
140	0.569194286	0.329104425	301
141	0.725550216	0.32659641	306
142	0.530852643	0.323744433	310
143	0.510358109	0.319338809	315
144	0.607956106	0.315514283	319
145	0.616604892	0.313051566	324
146	0.483009099	0.310225251	328
147	0.52516427	0.3066969	333
148	0.631934483	0.303834773	337
149	0.692843357	0.29923811	342
150	0.687391582	0.297378312	346
151	0.642005395	0.294197066	351
152	0.399642024	0.290562012	356
153	0.535579515	0.28787506	361
154	0.534741235	0.285318219	365
155	0.668185452	0.282243446	370
156	0.792939731	0.279572903	375
157	0.494052646	0.276369381	380
158	0.785854382	0.274113381	385
159	0.460924963	0.270543793	390
160	0.570581828	0.267713059	395
161	0.61206342	0.265257819	400
162	0.768486394	0.262425473	405
163	0.572395187	0.261263523	410
164	0.691580237	0.257392517	415
165	0.501007057	0.255051433	420
166	0.66834143	0.253130468	425
167	0.739431173	0.250001839	430
168	0.707472155	0.248737509	435
169	0.593110926	0.245745211	441
170	0.467414938	0.242857857	446
171	0.53871463	0.240743582	451
172	0.525934398	0.238373835	456
173	0.70915146	0.236177454	462
174	0.620453686	0.234263558	467
175	0.500292225	0.231970194	473
176	0.625038189	0.229761797	478
177	0.728079819	0.227372547	484
178	0.93119828	0.2253598	489
179	0.69853388	0.223053084	495
180	0.671775404	0.220562062	500
181	0.481308548	0.21894825	506
182	0.563318537	0.217175578	511
183	0.662077787	0.214556074	517
184	0.709292443	0.214064746	523
185	0.583256039	0.211137266	529
186	0.646782523	0.209429836	534
187	0.524741483	0.2071952	540
188	0.630927079	0.205388577	546
189	0.465951353	0.203403318	552
190	0.501142701	0.201959693	558
191	0.580010501	0.200180582	564
192	0.421918324	0.197187584	570
193	0.560747615	0.196732981	576
194	0.656416018	0.195055718	582
195	0.612733611	0.193194756	588
196	0.743292603	0.191189444	594
197	0.420521967	0.189740594	600
198	0.572243952	0.188117387	606
199	0.581308383	0.186565021	612
200	0.542878537	0.184309437	618
210	0.399346149	0.169489469	682
220	0.468646003	0.156204953	749
230	0.405717552	0.144506459	819
240	0.476292572	0.13392998	892
250	0.437720727	0.124242694	968
260	0.39583011	0.115518446	1048
270	0.32665391	0.108013561	1130
280	0.307414147	0.100511161	1216
290	0.368852017	0.094488255	1305
300	0.391452235	0.088747395	1396
330	0.369351209	0.074171071	1691
370	0.198511141	0.059610925	2127
410	0.279136948	0.048964151	2613
450	0.2042492	0.040854797	3150
490	0.185494625	0.034604757	3736
530	0.209724431	0.029686439	4372
570	0.120844143	0.025742886	5058
600	0.145392706	0.023243088	5606
700	0.109061544	0.017109121	7634
800	0.088866856	0.013162588	9975
